R,F,M,C
13.67,2,35.54,0.0
16.63,2,74.98,0.0
11.07,2,162.97,0.0
11.63,3,63.97,0.0
9.57,2,25.98,0.0
13.07,2,55.98,0.0454693
12.8,2,68.45,0.0
11.8,2,388.99,0.0
14.87,2,261.21,0.0
16.77,2,441.95,0.0
9.07,2,129.96,0.0244665
15.07,2,149.9,0.0
14.83,2,253.91,0.0
14.1,2,64.82,0.0
17.17,2,240.97,0.028812
11.6,2,39.43,0.0454711
15.3,3,86.97,0.058844733329999996
13.97,2,82.97,0.0
10.5,2,63.64,0.0
12.07,2,38.98,0.0
11.97,2,151.98,0.08242665
8.5,3,56.97,0.0
10.7,2,45.13,0.0
10.43,3,114.96,0.0
13.3,2,43.98,0.0
11.3,2,55.36,0.0
16.83,2,53.81,0.0
14.47,2,402.95,0.0
16.33,4,289.96,0.0500042
10.5,2,25.9,0.0
9.07,2,25.77,0.0
16.43,2,86.7,0.06522705
11.17,2,119.98,0.0
13.1,2,85.98,0.0
15.17,2,76.75,0.0
15.0,2,24.98,0.0
15.27,2,76.71,0.0
11.77,2,58.22,0.0
9.77,2,45.98,0.0
11.53,2,80.97,0.0
12.43,2,51.47,0.0
9.47,2,290.53,0.0
12.6,2,59.26,0.0
10.77,2,63.57,0.0
12.97,2,30.75,0.0
15.2,2,20.22,0.0
16.27,2,25.76,0.0
14.53,2,30.0,0.0
8.17,2,143.95,0.0
12.63,2,55.87,0.0
15.53,2,59.68,0.0
14.47,2,23.58,0.0
11.73,2,87.3,0.0
8.9,2,279.98,0.0
14.03,2,110.94,0.0
16.63,3,76.93,0.0
14.4,2,93.7,0.0
16.0,2,179.98,0.0
16.5,2,82.01,0.0
14.5,2,135.98,0.08678739999999999
14.13,2,59.98,0.0
12.3,2,47.5,0.0
11.5,2,119.98,0.0
13.3,2,29.97,0.0
8.47,2,30.98,0.0
10.13,2,50.98,0.0727778
12.37,2,26.98,0.0
15.87,2,81.27,0.0
9.17,2,75.27,0.0
13.67,3,254.67,0.0
16.93,2,170.97,0.0
13.5,2,64.83,0.0
10.93,2,86.91,0.0
13.0,2,42.92,0.0238322
16.1,2,49.56,0.0
9.23,2,21.26,0.0
16.63,2,67.65,0.0
8.7,2,28.98,0.0
14.33,2,30.97,0.0
16.17,2,112.42,0.0
15.1,3,450.63,0.0
10.53,2,41.16,0.0
16.23,2,117.18,0.0
10.57,2,133.98,0.0
10.53,2,314.78,0.0
13.83,2,51.4,0.0
14.6,2,67.98,0.0
12.5,2,54.28,0.0
13.13,2,59.98,0.0
14.5,2,682.29,0.0
12.03,3,64.97,0.0
14.7,2,38.03,0.0
12.6,2,247.73,0.00355205
11.8,2,122.97,0.0
13.87,2,27.98,0.0
16.8,2,235.88,0.04155915
10.1,2,64.1,0.0
10.67,2,23.48,0.0
8.7,2,99.98,0.02381235
14.27,2,41.21,0.0
15.5,2,415.87,0.0
15.27,2,31.98,0.0
10.83,2,27.98,0.0
11.93,2,80.93,0.0
12.73,2,85.49,0.0
12.57,2,122.76,0.0154086
13.33,4,159.85,0.0
12.03,2,123.96,0.0
13.77,2,35.54,0.0
12.2,2,24.44,0.0
13.83,2,20.58,0.0
12.17,2,36.43,0.0
14.23,2,85.76,0.0
14.8,2,83.17,0.0
12.07,2,103.96,0.0
9.8,2,119.5,0.0074597
12.17,2,159.23,0.0238202
8.6,2,99.98,0.02381235
15.67,2,33.32,0.0
14.53,2,96.05,0.0
16.0,2,44.42,0.0
13.8,3,117.18,0.0
9.57,2,9.98,0.0
16.8,3,135.92,0.0
14.33,2,40.7,0.0
14.83,2,89.19,0.0
13.03,2,39.98,0.0
9.23,2,49.77,0.0
16.1,2,78.98,0.03704585
16.17,2,200.53,0.0
10.93,2,90.97,0.0238166
16.27,2,41.0,0.0
9.13,2,24.81,0.0
15.6,2,39.98,0.0
16.13,3,309.88,0.0
14.4,2,149.73,0.0
12.9,2,18.97,0.0
13.8,2,72.51,0.0
15.93,2,389.97,0.0
12.67,2,231.79,0.0
13.57,2,19.2,0.0
14.3,2,44.51,0.0
8.03,2,35.98,0.0
16.47,2,129.34,0.0
10.13,2,193.22,0.0
13.6,2,106.96,0.0
9.1,2,113.53,0.0
10.27,2,25.9,0.0
15.43,2,224.98,0.05859855
14.33,2,103.97,0.10785255
12.1,2,119.96,0.00316255
11.17,2,38.97,0.0
13.8,5,244.8,0.0
13.4,2,59.97,0.0
16.83,2,15.98,0.0
14.23,2,57.98,0.0
11.43,2,25.9,0.0
9.1,2,25.99,0.0
14.83,2,249.98,0.0
12.73,2,74.42,0.0
11.27,3,77.97,0.04763606667
10.33,2,55.98,0.0
15.93,2,24.24,0.0
16.13,2,108.91,0.0
10.0,2,20.97,0.0
16.07,2,372.95,0.0085646
13.73,2,62.79,0.0927298
12.87,2,55.3,0.0
11.13,2,70.57,0.0
8.47,2,111.25,0.0
10.43,2,69.97,0.0
13.7,3,113.96,0.0
13.33,2,58.98,0.04546375
11.4,2,179.98,0.0
10.7,2,35.98,0.0454711
9.0,2,19.98,0.0
10.13,2,529.98,0.0
10.37,2,27.47,0.0
10.17,3,124.99,0.0
8.6,2,290.97,0.0
8.57,2,59.03,0.0
16.5,2,213.96,0.0
8.87,2,29.4,0.0
10.6,2,81.8,0.0
9.1,2,147.07,0.0
8.93,3,209.05,0.0
8.4,2,43.98,0.0
16.67,2,223.91,0.0063323
10.37,2,11.98,0.0
13.67,2,232.67,0.0
10.6,2,98.97,0.0238164
16.47,2,159.98,0.0
12.83,4,162.88,0.0
16.17,2,341.94,0.0909236
16.07,3,153.01,0.0
9.4,2,179.97,0.0
11.3,2,89.97,0.0
13.27,2,27.98,0.0
11.03,2,111.15,0.0238095
11.73,2,308.53,0.0
14.5,2,230.56,0.0872839
15.67,3,234.59,0.0
13.03,2,41.18,0.0
15.9,2,65.33,0.0
8.47,3,40.97,0.05558643333
9.3,2,59.62,0.0
10.93,2,105.21,0.0
15.4,2,251.97,0.0
13.97,2,41.94,0.0
14.77,2,27.98,0.0
15.4,2,39.66,0.0
14.3,2,75.94,0.0
9.63,3,29.97,0.0
12.13,3,166.83,0.06667133333
14.33,3,358.07,0.0
15.27,2,60.64,0.0
16.23,2,86.98,0.0
11.93,2,55.55,0.0
16.6,2,97.94,0.0
15.03,2,49.97,0.0
9.93,2,29.63,0.0
11.77,2,48.97,0.0
12.87,2,210.8,0.0652073
9.2,3,100.82,0.03030993333
10.43,2,105.84,0.0
16.13,3,218.65,0.0
13.27,2,51.96,0.0
11.83,2,47.57,0.0
13.2,2,48.08,0.0
14.87,2,129.98,0.0
8.5,2,39.42,0.0
14.87,2,40.28,0.0
12.53,2,83.96,0.08336489999999999
9.3,2,49.96,0.0
10.6,2,79.98,0.0
8.27,2,68.87,0.0
9.8,4,409.14,0.0
11.2,2,18.18,0.0
16.47,2,173.98,0.0
11.97,2,31.98,0.0
13.23,2,52.57,0.0
10.23,2,31.98,0.0
10.6,2,31.98,0.0
8.4,2,22.98,0.0
14.7,2,52.98,0.0
16.13,2,360.87,0.0
16.13,2,23.03,0.0
13.93,2,114.31,0.0
10.17,4,119.96,0.0
12.13,2,111.94,0.0
15.9,2,239.97,0.0
10.57,3,73.94,0.1155292
9.6,2,85.98,0.0
13.63,2,48.04,0.0
13.13,2,235.98,0.0
16.1,2,43.98,0.0
16.2,2,175.01,0.0
13.33,2,107.98,0.0
10.2,2,38.97,0.0
9.1,4,55.9,0.0
11.7,2,75.82,0.0
9.23,2,144.98,0.0
15.33,2,161.39,0.0
9.33,2,144.98,0.0
14.67,2,53.91,0.0
10.67,2,79.5,0.02383805
10.27,2,59.08,0.0910769
17.17,2,47.08,0.0
16.93,2,289.9,0.0
15.83,2,235.62,0.0099981
11.57,2,63.97,0.0
15.5,2,303.97,0.0
16.5,2,525.24,0.0
16.67,2,68.42,0.0
10.6,2,47.95,0.0
11.77,3,165.75,0.0
12.8,4,200.96,0.053926275
12.17,2,97.07,0.0
16.77,2,65.54,0.07543375
12.6,3,122.68,0.0
9.77,2,31.98,0.0
9.6,2,99.98,0.0
13.13,2,14.22,0.0
16.13,2,159.98,0.0
16.4,2,51.62,0.0
13.7,2,30.58,0.02382405
15.33,2,42.37,0.0
10.53,2,49.97,0.03126955
14.33,2,207.74,0.0
10.07,2,399.6,0.0238322
13.63,2,12.66,0.0
9.07,2,91.98,0.0
14.13,2,97.97,0.0
16.13,2,132.0,0.0
11.1,2,34.08,0.0
16.43,2,20.98,0.0
11.43,2,77.86,0.0
12.03,2,73.06,0.0
15.97,2,259.98,0.0
10.03,4,97.78,0.007847525
15.87,2,5.98,0.0
14.77,2,36.96,0.0
15.2,2,243.48,0.0
9.27,3,504.99,0.0
10.83,2,59.98,0.0
11.53,2,74.28,0.0
10.8,2,133.5,0.0
15.83,2,39.98,0.0
8.27,2,55.98,0.0
11.7,4,145.03,0.0
8.6,2,108.36,0.0
13.33,2,23.98,0.0
9.33,2,27.98,0.0
15.73,4,105.96,0.0
9.37,2,93.98,0.0
14.03,2,38.2,0.0
10.33,2,19.98,0.0
14.13,2,40.88,0.0
17.1,2,164.06,0.0
15.13,2,47.8,0.0
9.5,4,244.96,0.0
8.63,2,38.98,0.0652392
16.97,2,79.98,0.0
12.93,2,61.94,0.04550625
10.97,2,99.98,0.0
16.23,2,14.0,0.0
13.73,2,60.21,0.0
10.2,2,123.83,0.0
11.6,2,54.8,0.0
8.27,2,79.98,0.0
15.73,2,231.98,0.0
13.57,2,147.7,0.0
12.17,2,112.22,0.0
13.8,2,60.9,0.0
11.03,2,380.77,0.0
11.57,2,62.97,0.0
16.67,2,41.42,0.0
16.23,2,72.98,0.0
15.17,2,52.41,0.0
13.77,2,79.98,0.0
11.5,2,45.66,0.0
9.07,2,64.98,0.0
16.87,2,124.94,0.0
8.87,2,55.61,0.0
10.6,2,198.76,0.02383805
14.17,2,53.64,0.0
13.27,2,51.98,0.0
13.5,2,159.72,0.0
10.67,2,73.24,0.02030045
8.6,2,46.98,0.0
10.43,2,103.97,0.1082202
15.17,2,93.44,0.0
9.8,2,189.94,0.0
9.23,2,122.98,0.06927439999999999
12.27,3,198.01,0.0
9.2,3,110.24,0.04348086666999999
12.67,2,127.52,0.0
10.37,2,220.56,0.0
13.13,2,39.98,0.0
11.2,2,88.76,0.0
9.8,4,101.26,0.0
10.1,4,134.8,0.0
9.77,2,262.98,0.0
13.63,2,43.98,0.0
9.67,2,102.85,0.0
14.03,2,40.58,0.0
13.67,2,34.97,0.0
14.77,2,43.2,0.0
9.6,2,29.58,0.0
9.17,2,190.59,0.0
13.0,2,21.25,0.0
8.67,2,268.99,0.0
12.27,2,54.97,0.0
14.9,2,30.31,0.0
14.23,2,91.98,0.0
15.1,2,76.47,0.0242572
12.23,3,32.69,0.0
16.0,2,61.98,0.0
12.73,4,224.95,0.011906025
14.0,2,58.98,0.0454683
8.3,2,142.49,0.0
15.2,2,383.24,0.0
8.37,2,64.97,0.0
11.0,2,229.98,0.04545815
16.37,2,85.51,0.0
12.47,2,72.56,0.0
10.43,2,31.98,0.0
11.37,2,41.98,0.0
12.57,4,192.28,0.0
13.27,2,29.01,0.0
9.43,2,35.88,0.0
8.77,2,73.77,0.0
13.23,2,69.17,0.01453225
8.0,2,42.98,0.0
12.6,2,73.98,0.0
9.83,2,133.74,0.1137665
9.47,2,77.11,0.0
11.6,3,135.25,0.0
10.37,2,166.98,0.0454599
11.67,2,57.98,0.0
11.2,2,266.79,0.0833488
8.57,2,41.94,0.0
10.0,2,65.98,0.0
11.37,2,55.35,0.0
11.9,2,52.28,0.0
17.13,2,77.74,0.0
14.3,2,151.96,0.0
9.47,2,53.45,0.0
16.2,2,167.57,0.0
16.57,2,86.97,0.0
15.73,3,86.97,0.0
11.77,2,73.9,0.0
9.93,2,463.76,0.01456435
16.63,2,83.98,0.0
14.1,2,118.99,0.0
16.77,2,234.36,0.0
12.7,2,45.98,0.0
16.6,4,334.45,0.0
16.83,2,119.98,0.0
11.87,2,47.03,0.0
14.73,2,37.98,0.0
13.5,2,28.98,0.0
14.27,2,21.98,0.09098685
9.13,2,83.27,0.02381255
10.8,2,40.3,0.0
9.17,2,29.57,0.0
13.17,2,74.31,0.0
16.67,2,49.98,0.0
14.5,2,222.52,0.0872839
9.03,2,187.68,0.0
11.73,2,27.98,0.0
16.83,2,453.34,0.0
11.17,2,33.98,0.0
16.03,2,114.37,0.0
16.77,2,92.79,0.0
12.23,2,27.98,0.0
11.0,2,141.04,0.0
12.97,2,35.1,0.0
9.37,2,46.45,0.0
14.33,2,69.94,0.0
8.63,2,110.69,0.0
8.83,2,404.01,0.0
12.53,2,22.98,0.0
13.17,2,27.98,0.0
16.23,2,67.54,0.0
15.37,2,167.43,0.0
14.07,2,85.42,0.0
9.53,2,19.98,0.0
8.93,2,299.92,0.02128225
8.93,2,37.98,0.0
15.03,2,59.9,0.0
11.23,3,89.94,0.0
13.57,2,38.97,0.0
13.37,2,40.95,0.0
9.9,5,68.95,0.0
9.67,2,56.96,0.0
9.97,2,102.42,0.0
16.5,2,44.5,0.0
8.97,2,23.98,0.0
14.2,2,179.24,0.0
10.87,2,86.36,0.0
14.2,2,31.53,0.0
11.17,3,69.84,0.0
8.67,2,123.98,0.0
12.4,2,34.77,0.0
9.2,2,114.98,0.0
12.7,2,17.53,0.0
11.97,3,70.47,0.0
11.1,3,42.81,0.0
10.8,3,158.97,0.0
10.17,2,107.99,0.0
15.1,2,50.48,0.0
12.53,3,175.31,0.0
10.47,3,469.97,0.03029476667
13.77,3,55.96,0.0
12.97,2,164.17,0.0
12.57,3,110.66,0.0
10.2,2,121.55,0.0
10.1,2,61.5,0.0
13.8,2,579.24,0.0
12.53,3,336.96,0.0
13.13,2,103.73,0.0
16.83,2,373.97,0.0
11.37,2,39.86,0.0281433
11.33,2,31.98,0.0
8.53,2,58.8,0.0
9.47,2,33.97,0.0
14.7,2,299.98,0.0
10.33,2,75.0,0.0
15.57,2,211.06,0.0
12.4,3,141.33,0.0
15.9,2,190.81,0.06522130000000001
12.07,2,34.98,0.0
8.9,2,26.98,0.0
10.17,2,87.97,0.0
11.37,2,93.68,0.0046492
12.17,2,65.52,0.0
13.47,2,51.98,0.0
17.17,2,287.0,0.0
16.7,3,183.93,0.0
9.53,2,49.98,0.0
15.37,2,165.14,0.12438965
15.5,2,26.67,0.07155475
16.6,2,43.0,0.0147419
16.33,2,98.89,0.0
9.67,2,599.98,0.02941265
14.37,2,75.98,0.0454654
15.3,2,18.96,0.0
11.57,2,23.47,0.0
10.33,3,24.97,0.0
12.3,2,134.39,0.0
9.47,2,119.96,0.0566216
9.5,2,108.22,0.0
16.0,2,197.84,0.06522130000000001
15.47,2,154.97,0.0
10.73,2,102.82,0.0
15.9,2,45.67,0.0
13.37,2,125.98,0.0
12.17,2,83.98,0.02381265
14.37,2,86.62,0.0
11.17,2,59.48,0.0
9.7,2,63.86,0.0
9.6,2,229.98,0.0
13.1,2,257.74,0.0
11.6,2,61.98,0.0
16.47,2,33.98,0.0
8.77,2,44.3,0.0
9.5,2,70.72,0.0
11.33,3,92.49,0.0
13.63,2,67.98,0.0
13.6,2,71.98,0.0
8.87,2,33.92,0.0
14.6,2,79.98,0.0
17.0,2,39.98,0.0
8.37,2,125.96,0.0
14.5,2,618.98,0.0
13.6,2,341.96,0.0
10.13,2,172.67,0.0
9.4,2,269.73,0.0439049
10.07,2,73.74,0.0
14.17,2,83.47,0.0
14.8,2,115.96,0.0
13.17,2,43.34,0.0
16.77,2,79.8,0.0
15.8,2,13.38,0.0
15.03,2,188.54,0.0191033
11.9,2,55.96,0.0643554
16.0,2,90.63,0.0
8.67,2,94.75,0.0
9.47,3,92.94,0.0
15.17,2,86.97,0.0
14.5,2,427.84,0.0
14.37,2,118.81,0.0
9.27,2,48.92,0.0
9.8,2,32.98,0.0
13.23,2,54.76,0.0
10.03,2,25.98,0.04548635
14.87,2,97.36,0.0
9.37,3,64.61,0.0
14.83,2,77.98,0.0
14.23,2,51.75,0.0
16.37,2,259.98,0.0
13.77,2,50.49,0.0
10.2,2,26.97,0.0
12.37,2,123.96,0.0
15.27,2,74.0,0.0
12.93,3,202.97,0.0
10.83,2,90.98,0.0283058
10.43,3,84.95,0.0
8.13,2,107.98,0.0
13.87,2,73.98,0.0
8.7,2,67.88,0.0
9.33,2,67.76,0.0
11.07,2,80.38,0.0
13.93,5,287.65,0.0
14.03,2,63.98,0.0
8.6,2,289.98,0.0
16.4,2,68.52,0.0
10.1,3,284.96,0.07949869999999999
11.3,2,133.17,0.0
15.13,2,287.76,0.0
14.37,2,25.23,0.0
12.23,2,25.94,0.0
13.87,2,25.64,0.0
16.57,2,41.97,0.0
12.4,2,157.12,0.0
12.8,2,53.98,0.0
15.73,2,47.75,0.0
12.27,2,60.32,0.0
8.73,2,231.98,0.0
12.47,2,40.08,0.0
14.73,2,181.31,0.0
15.5,3,85.97,0.0
12.43,2,173.16,0.0
8.3,2,31.97,0.0
11.87,2,42.5,0.0
9.8,2,179.96,0.0
16.5,2,25.18,0.0
9.43,2,200.92,0.00511415
16.0,3,26.91,0.0
13.0,3,178.31,0.0
9.77,2,159.98,0.0
13.23,2,51.99,0.0
9.27,2,21.26,0.0238322
11.83,2,157.28,0.0
11.9,2,104.54,0.0
9.77,2,119.98,0.0238133
9.87,2,43.95,0.0
9.3,2,43.21,0.0
16.63,2,54.56,0.0
11.17,2,38.03,0.0
15.67,2,208.97,0.0
15.73,2,319.98,0.0
14.6,2,353.88,0.0
12.3,2,56.43,0.0
15.97,3,485.97,0.045047466669999994
9.07,2,56.14,0.0
16.77,2,304.7,0.0
13.3,2,42.94,0.0
12.5,3,157.95,0.0
16.0,2,214.36,0.0
9.63,2,33.97,0.04766065
14.57,2,82.98,0.0
16.77,2,47.98,0.0
15.3,3,91.29,0.0
10.53,2,84.1,0.0475651
9.97,2,39.58,0.0
10.4,2,23.97,0.0
14.03,2,17.91,0.0
17.1,2,25.76,0.0
16.73,2,293.96,0.0
14.4,2,360.1,0.0
12.53,2,43.9,0.0
9.7,3,87.96,0.015879900000000002
12.1,2,52.3,0.10689225
9.73,2,284.98,0.0264094
16.13,2,29.95,0.0
10.43,3,53.36,0.0
8.83,2,299.98,0.0
15.43,2,107.94,0.0454775
15.87,2,144.9,0.0
15.1,2,68.74,0.0
15.8,2,289.98,0.0675712
10.1,3,66.37,0.0
14.5,2,99.38,0.0
9.4,2,31.98,0.0
13.07,2,46.8,0.0
9.43,2,35.98,0.0
16.0,2,161.17,0.0
12.87,2,39.57,0.0
9.67,2,43.9,0.02386115
9.47,3,98.97,0.0
15.2,2,39.66,0.0
8.4,2,49.78,0.0
16.8,2,79.98,0.0
13.0,2,41.98,0.0
16.17,2,113.94,0.0
15.0,2,139.36,0.0
11.97,2,58.22,0.0
10.2,2,105.97,0.04055515
10.43,2,104.98,0.0
14.73,2,320.97,0.0
15.2,2,31.98,0.0
14.2,2,88.98,0.02381255
8.8,2,62.97,0.0
14.13,2,105.11,0.0
12.53,2,31.98,0.0
10.8,2,59.97,0.06929605
14.13,2,29.98,0.1024785
9.23,2,30.74,0.0
15.67,2,196.98,0.0
13.47,2,129.16,0.0
13.03,2,245.8,0.0
11.07,2,299.98,0.0
14.73,2,34.44,0.0
9.43,2,33.97,0.0
16.73,2,38.67,0.0
13.53,2,65.69,0.0
16.63,2,328.97,0.0
14.83,2,77.01,0.0
13.43,5,251.98,0.0
14.83,2,39.98,0.0
16.23,2,42.16,0.0
9.97,2,567.97,0.0
13.73,2,99.98,0.10785255
16.53,2,31.98,0.0
15.7,2,43.65,0.0
11.4,2,92.29,0.0
10.6,2,151.16,0.0
9.13,2,131.95,0.0
8.27,2,21.26,0.0238322
10.43,2,44.0,0.0238095
14.07,2,17.34,0.0
11.7,2,86.97,0.00208295
12.0,2,13.85,0.0
14.07,2,228.1,0.0
11.17,2,91.98,0.0
9.27,2,339.94,0.0
14.13,2,219.98,0.0
11.97,2,33.98,0.0
10.53,2,43.28,0.0
8.63,2,51.97,0.0
8.73,2,65.98,0.0
15.33,2,309.98,0.0
9.77,2,234.87,0.0
15.33,3,79.96,0.0
12.6,2,42.94,0.0
11.73,2,46.78,0.0
9.77,2,89.98,0.0
11.07,2,106.64,0.04091915
15.87,2,395.97,0.0
9.8,2,47.97,0.0
10.63,2,25.98,0.0
9.17,2,31.98,0.0454804
9.9,2,112.77,0.0
13.4,2,53.77,0.0
10.77,2,58.07,0.0
12.03,2,347.67,0.014556200000000004
13.83,2,21.18,0.0
10.07,4,244.95,0.0
15.83,2,64.67,0.0
15.5,2,61.98,0.0
9.73,2,26.01,0.0
11.4,2,75.98,0.0
15.6,2,54.46,0.0
10.4,2,25.07,0.0
10.0,2,84.26,0.0
16.27,2,261.35,0.0
10.23,2,64.1,0.0
13.9,2,98.19,0.0
10.2,2,90.92,0.0
10.8,2,63.96,0.0
13.2,2,460.2,0.0
12.83,2,79.56,0.1137114
16.7,2,39.98,0.0
13.43,2,55.98,0.0
12.3,4,106.69,0.0
8.83,2,139.1,0.0
14.43,2,60.69,0.0
12.8,2,32.98,0.0
12.7,2,38.88,0.0
13.8,2,49.06,0.0
15.77,2,51.98,0.0
15.67,2,65.98,0.0
11.87,2,59.97,0.0
12.03,2,60.77,0.0
15.13,2,78.93,0.03792415
13.07,2,41.66,0.0
8.2,3,53.43,0.0
10.77,2,38.22,0.0
9.83,2,55.83,0.0
12.67,2,70.11,0.0
9.27,2,407.89,0.0
12.83,2,51.98,0.0
10.47,2,35.97,0.0
16.23,2,62.74,0.0
8.1,2,39.98,0.0
11.5,3,101.46,0.0
12.0,2,56.51,0.0
14.53,2,33.4,0.0
10.6,2,55.96,0.0
14.53,2,160.03,0.0238329
14.4,2,37.98,0.0
9.13,2,14.56,0.0
14.1,2,47.77,0.0
13.33,3,25.77,0.0
11.4,2,87.79,0.0
13.23,2,40.88,0.0
14.83,2,97.44,0.0
13.07,2,335.44,0.06562715
15.97,2,39.96,0.0
11.0,2,28.69,0.0
10.73,2,39.98,0.0
12.67,3,474.97,0.052634333330000005
9.03,2,29.4,0.0
16.37,2,37.46,0.0
16.03,2,49.98,0.0
10.2,2,132.25,0.0
11.2,3,123.51,0.0
13.73,2,85.98,0.0
16.77,2,97.97,0.0
10.47,2,47.12,0.0
13.5,2,51.98,0.0
15.03,2,156.7,0.0
13.8,3,120.97,0.0
12.13,2,88.7,0.0
10.13,2,51.96,0.0
11.67,3,40.97,0.0
12.07,2,194.98,0.0
10.67,2,56.82,0.0
15.27,2,149.88,0.0
15.67,2,213.94,0.0
9.97,2,48.32,0.0
13.67,2,47.31,0.0
12.1,2,44.23,0.0
16.23,2,187.9,0.0
10.4,2,50.79,0.0
12.77,2,171.65,0.0
12.3,2,51.98,0.0
15.07,2,59.91,0.0
8.5,3,51.97,0.0
8.7,2,45.98,0.0
14.5,3,305.65,0.0
12.77,2,450.42,0.00348055
16.57,2,43.74,0.07543375
11.7,2,44.48,0.0
10.33,2,74.81,0.0
14.53,2,103.96,0.0
15.43,2,311.54,0.0
13.17,3,108.12,0.0
8.47,2,50.97,0.0
16.13,2,251.38,0.0
16.17,2,51.98,0.0
14.63,2,97.98,0.0
11.1,2,58.11,0.0
16.13,2,85.39,0.0
13.13,2,25.98,0.0
15.4,2,63.08,0.0
8.87,2,131.96,0.0
8.87,2,209.98,0.0
13.9,2,38.94,0.0
11.57,2,92.43,0.0
8.73,2,103.93,0.0
10.13,2,56.98,0.02381765
13.9,3,180.96,0.0
15.07,2,57.98,0.0
11.9,2,65.98,0.0
13.93,2,102.97,0.1000178
8.47,2,224.93,0.0
12.4,2,249.99,0.0
16.57,2,63.96,0.0
9.53,2,55.98,0.06523765
12.83,2,57.98,0.0
16.8,2,67.66,0.0
10.17,3,111.97,0.0
15.5,2,47.64,0.0
11.93,3,267.96,0.0
16.6,2,224.98,0.03018365
10.97,3,303.96,0.0
9.37,2,117.53,0.0
8.23,3,104.45,0.0
16.77,3,44.82,0.0
15.23,2,37.96,0.0
8.77,3,104.97,0.0
11.13,2,37.98,0.0
12.03,2,44.49,0.00931205
11.7,4,95.42,0.0
13.9,2,167.65,0.0
9.67,2,61.5,0.0
9.1,3,120.97,0.0
16.0,3,365.82,0.0713785
16.87,2,62.92,0.0
10.13,2,14.89,0.0
13.27,2,129.97,0.0
14.77,2,37.98,0.0
9.9,2,70.97,0.0
12.0,2,568.28,0.0
11.73,3,89.94,0.0
9.77,2,257.99,0.0
11.6,2,206.42,0.0
15.37,4,231.45,0.0
12.97,2,216.98,0.0
12.37,2,46.77,0.0
8.93,2,54.96,0.0
14.87,2,243.97,0.0
11.03,2,127.84,0.0
16.87,2,49.98,0.0
9.03,3,152.87,0.0683343
10.7,2,27.98,0.0833699
15.17,2,31.76,0.0
15.03,2,84.98,0.0
10.57,2,124.43,0.0
12.3,2,60.84,0.0
15.4,2,186.97,0.0
9.97,2,55.96,0.0909682
13.23,2,17.18,0.0
9.17,2,59.23,0.0910053
11.87,3,186.89,0.0
9.23,2,492.55,0.0
8.37,3,55.89,0.0
14.1,2,286.71,0.0476332
9.03,2,19.84,0.0
9.9,2,259.87,0.0
16.2,2,224.98,0.0
12.3,2,73.6,0.0
8.03,2,89.97,0.0
13.73,2,105.85,0.0
10.7,2,281.98,0.09186015
8.4,2,32.98,0.0
14.17,3,26.04,0.0
10.8,2,56.59,0.0
11.5,2,310.65,0.0
15.53,2,434.36,0.0
16.23,2,167.57,0.0
10.3,2,85.22,0.0
12.67,2,34.94,0.0
14.7,2,41.98,0.0
16.47,2,119.52,0.0
17.07,2,37.9,0.01686075
10.73,2,45.98,0.0
16.53,2,25.98,0.0
9.33,2,27.29,0.0
14.67,2,112.89,0.0
11.67,3,191.82,0.0
11.43,2,22.82,0.0
9.93,2,539.98,0.0
11.13,2,48.97,0.0
12.23,3,147.95,0.029216766669999998
16.8,2,66.96,0.0
14.57,2,26.12,0.0
13.37,2,347.98,0.0
17.1,2,77.97,0.0
10.33,2,58.08,0.04553845
15.97,2,66.98,0.0
16.3,2,142.38,0.0
10.53,4,166.94,0.0
16.0,2,309.98,0.0
13.47,2,106.88,0.02528275
13.43,2,70.94,0.0
11.13,2,33.44,0.0
8.33,2,119.98,0.05211965
14.0,2,19.68,0.0
12.87,2,172.06,0.0
14.83,2,68.5,0.0
10.63,3,54.96,0.0
10.0,2,13.98,0.0
14.37,2,91.25,0.0
10.3,3,85.66,0.0
10.07,2,105.38,0.0
16.7,2,31.61,0.05753885
13.83,2,42.94,0.0
13.7,2,24.55,0.0
14.93,2,45.57,0.0
16.67,2,379.98,0.0
10.4,2,62.6,0.0
14.27,2,501.53,0.0
9.77,2,58.85,0.0
14.1,2,177.37,0.0238487
13.73,2,170.74,0.0137212
8.83,3,319.96,0.0
16.07,2,205.98,0.0909171
13.77,2,41.94,0.0
10.7,2,113.96,0.06062445
16.23,2,63.26,0.0
14.73,2,94.94,0.0
17.07,2,63.19,0.0901794
12.03,4,117.12,0.0
9.07,2,85.96,0.08330555
12.63,2,65.96,0.0454725
16.73,2,67.95,0.0
11.33,2,597.76,0.0
8.87,2,40.2,0.0
13.17,2,43.32,0.0
14.67,2,93.82,0.0
11.57,2,91.98,0.0
12.43,2,46.04,0.0
12.73,2,134.06,0.0
13.23,2,136.88,0.0
8.73,2,69.38,0.0
10.73,2,87.34,0.0296868
16.33,2,215.97,0.0
11.17,3,384.95,0.11083106667000002
15.53,2,32.97,0.0
12.37,2,32.94,0.0
8.63,2,40.7,0.05277975
15.77,2,224.98,0.0
10.43,2,44.3,0.0
11.1,2,67.72,0.0
14.4,2,87.74,0.0
12.4,2,65.56,0.01461785
11.8,3,136.95,0.0
9.87,2,144.98,0.0
10.63,2,113.6,0.10929975
13.33,3,119.97,0.0
9.23,2,36.94,0.0
