R,F,M,C
16.83,2,231.6,0.0
4.6,2,968.95,0.0
9.37,2,102.76,0.0
7.0,2,43.97,0.0
6.33,2,54.2,0.0
17.03,2,149.46,0.00941275
5.8,2,91.96,0.0
15.03,2,53.98,0.0
5.07,2,22.16,0.0910582
9.63,2,60.37,0.0
4.0,2,61.1,0.0
3.87,6,795.91,0.0
0.43,2,59.98,0.0
2.07,2,76.89,0.0455602
4.73,2,145.95,0.0
1.87,3,79.98,0.0
7.23,2,43.97,0.0
13.03,2,45.98,0.0
5.83,2,46.95,0.0784037
4.17,2,39.97,0.0
12.7,2,93.62,0.0
8.7,4,348.96,0.05736415
15.97,2,191.72,0.0
2.6,2,62.97,0.0
7.17,2,37.92,0.0
1.03,2,53.98,0.0
8.13,2,149.98,0.0
7.6,2,293.97,0.03333555
1.9,2,119.98,0.0
12.03,2,260.94,0.0
3.97,3,389.97,0.02381123333
2.0,2,79.31,0.0
5.63,2,297.96,0.0
1.0,2,258.5,0.05137635
3.87,2,47.46,0.0
15.17,4,66.95,0.11018305
6.2,2,29.98,0.2501251
2.57,2,379.97,0.0
9.63,3,93.97,0.0
0.63,2,27.98,0.04548635
14.93,3,121.95,0.0
12.67,2,603.91,0.0
2.87,4,107.96,0.0
6.57,3,578.89,0.0
5.77,3,431.94,0.062901
15.77,2,119.98,0.0
5.83,2,109.57,0.0
3.93,2,75.98,0.0
13.2,2,65.97,0.0
0.47,2,41.97,0.03527905
3.83,2,239.98,0.0
2.03,2,83.96,0.0909485
6.43,2,79.98,0.0
4.6,5,362.06,0.0
2.03,2,33.3,0.35435775
1.1,2,29.99,0.0
0.5,3,147.0,0.02154776667
1.2,2,22.54,0.0
15.4,2,40.97,0.0
10.53,2,194.98,0.0
11.7,2,63.98,0.0
7.2,2,169.98,0.0
6.87,2,246.97,0.0
13.63,2,21.47,0.0
5.23,3,493.95,0.0
15.3,2,103.98,0.1000092
3.87,3,176.97,0.1170999
15.77,2,73.9,0.0
12.33,4,498.31,0.0
3.83,3,617.91,0.0
7.33,2,90.2,0.0
3.77,2,249.98,0.0
0.77,2,479.98,0.076926
4.77,2,79.98,0.0361562
14.97,3,121.05,0.0
0.4,6,167.94,0.0151561
14.93,2,52.98,0.0
5.47,2,79.98,0.17757285
1.5,2,86.81,0.0795228
11.17,2,88.08,0.14728515
2.7,2,139.51,0.0
12.13,3,42.43,0.0
0.37,2,149.49,0.0
12.2,2,133.21,0.00315515
6.8,6,419.94,0.11727453332999999
5.5,2,94.63,0.0
0.77,2,149.49,0.0
7.33,2,250.94,0.0
5.9,5,485.82,0.02858154
1.07,2,131.49,0.0
6.4,2,193.02,0.0
1.93,2,99.49,0.0
4.83,2,39.98,0.0833664
7.93,2,188.93,0.02381795
2.87,3,35.96,0.0
5.67,2,82.98,0.1101281
2.3,2,59.96,0.0
9.0,2,70.71,0.0
7.37,2,275.78,0.0
2.27,3,88.57,0.0
13.3,2,33.11,0.0
6.57,3,739.95,0.0
12.87,2,60.84,0.0
6.9,2,47.84,0.0
4.57,2,291.98,0.0
12.47,2,55.98,0.0
2.57,2,63.32,0.0
5.63,2,291.59,0.0
6.9,2,2911.89,0.0
0.17,2,105.7,0.17745165
5.23,3,85.96,0.0191095
8.77,2,50.84,0.0
5.43,4,59.96,0.080135475
6.2,2,159.98,0.0
9.43,2,113.79,0.0
1.03,3,35.89,0.0
5.97,2,319.98,0.0
14.6,3,618.95,0.0
8.2,2,229.88,0.0
3.13,3,203.94,0.0
1.0,2,39.99,0.0
1.0,2,34.98,0.0
4.93,2,307.3,0.0
12.63,2,66.98,0.0
6.7,2,139.46,0.0
3.4,3,102.29,0.0
16.2,2,251.94,0.0
3.67,2,109.98,0.10785255
0.4,2,47.96,0.0
13.17,2,133.97,0.0
5.8,2,129.87,0.05183695
13.57,2,22.38,0.0
0.27,3,98.97,0.058830466670000005
0.7,2,38.97,0.0
0.6,4,62.78,0.02273555
1.1,2,121.98,0.0
10.9,2,60.06,0.02381645
2.33,2,57.96,0.0
9.6,6,91.97,0.0
8.3,2,599.98,0.0
0.9,3,190.95,0.0
7.37,2,253.97,0.0
2.73,2,71.97,0.0
1.6,2,50.06,0.0
2.73,2,123.95,0.0
6.93,2,95.96,0.04168405
4.87,2,59.99,0.0
5.4,3,91.97,0.11878216667000001
2.97,2,22.54,0.0455645
15.07,2,54.22,0.0
3.77,3,200.95,0.0
6.23,3,617.97,0.0
5.83,2,287.96,0.0
13.67,2,82.84,0.0
5.53,4,128.95,0.0
14.17,2,113.98,0.0
2.83,2,141.97,0.0
13.43,2,249.98,0.05357525
12.1,2,61.98,0.0
15.77,2,39.96,0.0
4.4,2,279.98,0.0
0.77,2,188.5,0.0
5.83,2,38.06,0.0
6.63,2,253.97,0.0
5.53,2,80.93,0.0
3.9,2,78.98,0.02381335
8.97,2,44.85,0.01221
6.8,2,276.97,0.0
3.43,2,65.42,0.1153846
6.77,3,227.96,0.0
8.97,2,88.79,0.01222735
2.03,2,159.49,0.02564105
2.63,4,84.18,0.0
5.97,2,269.98,0.058827
3.4,2,183.96,0.0
7.33,3,411.97,0.0
5.97,2,66.5,0.0
5.77,2,50.75,0.0
9.6,2,95.98,0.0
7.3,2,60.9,0.0
4.67,2,297.83,0.02811515
9.23,2,102.58,0.0
4.47,2,53.39,0.0
15.07,3,510.9,0.0
0.47,3,56.97,0.0
2.23,2,259.98,0.0
2.5,2,49.88,0.0
14.53,2,27.62,0.0
3.1,2,56.97,0.0714514
16.5,2,253.15,0.0
1.93,5,139.95,0.0
5.77,2,19.98,0.5
14.3,2,290.65,0.00331145
0.07,2,52.4,0.0
11.33,2,135.98,0.02381285
0.7,3,189.48,0.0
7.33,2,45.69,0.0
4.63,2,273.97,0.0
8.97,2,329.97,0.0
3.23,2,19.58,0.0
6.1,3,423.96,0.0
5.9,2,46.48,0.0
10.8,2,56.11,0.0
3.47,2,46.98,0.0
7.4,2,293.97,0.0
11.77,5,159.67,0.0
3.8,2,213.97,0.0
3.4,2,176.93,0.1381926
6.3,2,558.55,0.08743235
3.8,2,48.98,0.0
10.83,3,109.96,0.0
9.13,2,122.98,0.07376745
15.93,2,94.27,0.0
5.77,2,14.98,0.25
3.9,2,107.21,0.0
2.63,2,29.8,0.0
8.67,3,193.97,0.0
4.93,2,33.98,0.0
6.3,2,71.12,0.0
7.43,3,919.97,0.0
11.47,2,268.45,0.0
9.73,2,22.46,0.0
5.77,5,82.95,0.5
6.03,2,273.97,0.0
12.57,2,105.32,0.0
3.27,2,91.98,0.0
11.77,2,153.53,0.0
1.97,2,39.98,0.0
3.2,2,49.98,0.0
14.87,2,48.98,0.0
7.3,2,18.26,0.0
10.8,2,513.97,0.0
3.9,2,259.98,0.03571685
16.03,2,732.78,0.0
3.8,2,89.37,0.0
10.17,2,46.68,0.0
8.57,2,56.7,0.0
4.1,2,37.98,0.0
4.7,2,20.18,0.0
9.37,2,53.98,0.0
9.47,2,43.98,0.0
16.97,2,71.92,0.0
6.5,4,212.43,0.0238432
5.47,2,269.98,0.0
11.13,2,43.98,0.0
5.53,2,223.79,0.0
1.43,2,197.94,0.0
14.63,4,277.9,0.022729575
5.27,3,56.93,0.07876623332999999
15.27,2,71.98,0.04546605
4.63,2,55.98,0.0
7.6,2,203.0,0.0
1.1,5,200.14,0.0
6.1,2,49.99,0.1666944
8.1,2,159.98,0.0
15.23,4,164.23,0.0485538
14.93,2,50.82,0.0
7.17,2,279.98,0.0
3.67,2,41.98,0.14637715
0.93,2,47.98,0.0
0.7,3,129.46,0.01585343333
13.87,2,26.58,0.0
13.6,2,45.98,0.0
5.47,2,267.71,0.0
1.83,2,259.98,0.0666711
0.57,2,244.98,0.0625039
2.97,12,409.9,0.0
3.97,2,266.97,0.0
7.53,2,242.97,0.0
0.13,2,67.56,0.0
0.27,4,147.94,0.010418825
7.5,2,296.45,0.03156165
11.3,2,244.34,0.0
5.33,6,950.83,0.0
6.67,2,81.97,0.0
11.1,2,72.3,0.0
12.0,2,179.98,0.0
2.9,2,86.97,0.0442317
5.4,2,111.96,0.0
4.8,2,41.97,0.0
1.87,3,189.97,0.0
2.6,4,125.44,0.0
10.4,2,9.98,0.0
3.9,2,36.43,0.0
2.8,3,191.11,0.0
6.13,2,93.45,0.0409673
10.13,2,25.94,0.0
6.1,3,269.98,0.0972915
9.47,2,707.97,0.0
7.53,3,379.97,0.0
2.37,2,39.78,0.0
6.13,2,89.98,0.0
1.03,4,89.09,0.0
1.27,2,79.88,0.07378165
1.27,2,42.37,0.0
3.63,2,151.43,0.0
11.4,2,75.34,0.0
3.97,2,106.41,0.0
9.7,2,54.98,0.0238186
12.87,2,115.96,0.0
0.83,2,25.99,0.0
10.27,2,68.18,0.0
8.3,2,86.98,0.0
12.4,2,63.98,0.0
5.83,2,54.76,0.15792105
7.63,2,275.98,0.0238163
3.83,2,749.95,0.0
15.13,2,38.41,0.0
15.93,2,19.98,0.0
1.17,3,82.48,0.0
11.23,2,113.03,0.0
6.73,3,84.97,0.0
3.83,3,278.98,0.0
1.6,2,166.1,0.0
12.87,2,46.96,0.0
0.03,6,1303.95,0.0
6.2,2,329.98,0.0
0.7,3,179.97,0.0317498
14.5,2,47.52,0.0
0.5,2,65.55,0.0
2.73,2,27.98,0.0
0.33,2,63.85,0.0
15.3,2,101.22,0.0
14.37,2,515.78,0.0
10.9,2,250.98,0.0
9.77,2,96.98,0.0
12.1,2,154.1,0.0805753
2.53,2,75.58,0.0
2.27,2,65.98,0.0
4.57,3,105.7,0.0
6.23,2,57.97,0.0
15.87,3,482.96,0.08937843332999999
16.67,2,39.65,0.0
5.7,2,37.8,0.0298203
5.23,2,87.98,0.0890586
4.97,3,143.97,0.0
9.67,2,19.88,0.0
5.7,3,407.95,0.0
9.33,3,55.22,0.0
3.9,3,304.26,0.0
5.9,2,299.98,0.0
8.8,2,299.39,0.0
11.8,2,109.97,0.0
12.2,2,51.98,0.0714541
6.23,2,239.98,0.0
13.4,2,79.43,0.02098745
2.43,2,311.76,0.0909197
6.13,2,99.98,0.21469825
8.37,2,99.98,0.0454597
9.67,2,30.86,0.0
0.77,2,82.98,0.0
5.97,2,101.31,0.0
5.03,2,287.96,0.0
1.47,2,204.98,0.0
13.83,2,25.9,0.0
1.3,2,452.47,0.0201602
2.5,2,206.97,0.08334325
2.87,2,37.97,0.0
3.1,2,83.02,0.00124275
5.67,2,37.88,0.0236954
0.53,2,135.46,0.0
4.57,4,1112.85,0.0
1.8,3,88.05,0.0
9.73,3,595.44,0.0
2.77,2,43.98,0.0
11.77,2,88.97,0.0258695
7.87,2,51.98,0.0
12.4,2,69.94,0.0
5.67,2,33.81,0.0
11.57,2,141.28,0.0
6.73,2,245.79,0.0
0.87,2,232.33,0.00551725
7.1,2,135.33,0.0
2.93,2,231.98,0.0
11.17,2,66.05,0.0
4.27,2,112.98,0.0
9.93,2,111.98,0.11924805
4.6,2,89.98,0.0322659
13.23,2,23.43,0.0
10.0,2,91.03,0.0
11.17,2,60.97,0.0
4.73,2,99.98,0.02381235
9.27,2,44.97,0.0
6.2,2,79.98,0.12266465
14.33,5,181.93,0.0
2.4,2,79.97,0.0
11.07,2,33.97,0.0
14.53,2,28.98,0.05558645
0.13,2,47.97,0.0
12.07,2,41.05,0.0
6.4,2,219.98,0.0
1.23,2,135.77,0.0
7.2,2,159.98,0.0454597
3.57,2,81.97,0.0
7.93,2,86.55,0.0
15.8,2,43.97,0.0
1.1,2,41.98,0.06524575
4.9,2,267.96,0.0
6.3,2,31.98,0.0454821
0.8,3,144.95,0.02730883333
0.2,4,90.24,0.0
6.67,2,69.98,0.04546635
0.1,2,42.71,0.0603401
6.3,2,45.5,0.0
5.63,2,307.96,0.0
4.37,2,678.05,0.0
15.27,2,59.96,0.0
6.1,2,45.98,0.0
8.47,2,304.98,0.0
13.57,2,67.98,0.0
3.77,4,80.01,0.0
5.27,2,327.96,0.0419041
10.77,2,59.06,0.0
12.07,2,204.98,0.04545815
2.93,3,293.97,0.03333555
1.73,2,57.68,0.0
6.03,2,303.97,0.0
4.53,2,245.97,0.0
16.73,2,59.98,0.0
1.67,4,416.99,0.03860295
3.1,2,73.72,0.0
7.03,2,51.98,0.0
10.53,2,136.38,0.0
0.17,4,139.11,0.0
6.2,2,183.96,0.02817115
2.67,2,53.6,0.0
7.8,2,121.98,0.0
1.43,2,43.79,0.0
8.87,3,342.77,0.0
5.63,6,603.69,0.0458447
3.87,2,39.98,0.0454841
5.63,2,22.98,0.16678775
14.0,2,39.98,0.08336805
9.93,2,47.85,0.1999194
3.97,2,53.35,0.0
2.37,2,38.82,0.0
5.7,2,313.97,0.0873614
4.63,2,79.98,0.0
5.27,3,80.96,0.07428523332999999
15.47,2,75.97,0.0
1.47,2,27.98,0.3334921
3.27,2,799.95,0.01613005
16.0,2,125.96,0.0
5.67,2,213.97,0.0
15.17,2,51.98,0.0
9.9,2,10.98,0.0
12.03,2,80.04,0.0
3.07,2,45.38,0.0
10.27,2,39.98,0.18747395
5.43,4,151.96,0.0952586
7.93,2,183.58,0.1123914
2.73,2,44.32,0.0
2.73,2,150.08,0.0
9.67,3,148.07,0.0
4.3,5,119.96,0.0
1.0,2,159.49,0.0
0.9,2,60.86,0.0
4.03,2,279.98,0.0
14.13,2,44.97,0.02382465
11.7,2,47.98,0.0
5.53,3,88.96,0.0
1.33,2,12.82,0.0
0.87,2,105.18,0.0
9.13,2,139.9,0.0
11.1,3,44.33,0.0
7.7,2,70.89,0.0
5.6,2,79.98,0.0
4.07,2,42.63,0.0
6.97,2,29.94,0.06525075
6.73,7,198.93,0.0
5.8,2,91.96,0.0
9.6,2,81.93,0.0
15.5,2,51.53,0.0
10.2,2,41.98,0.0
5.53,2,80.9,0.1237909
3.93,2,159.98,0.0
14.5,2,23.74,0.0
3.43,2,196.94,0.0
14.2,2,36.01,0.0
16.7,2,113.1,0.03519725
5.3,2,259.98,0.0
2.93,2,149.94,0.0
3.17,2,99.98,0.0
7.03,2,253.97,0.0
11.4,2,59.96,0.0
0.47,2,59.87,0.02382085
9.23,2,87.36,0.0
2.33,2,87.88,0.02309675
3.83,2,159.98,0.0
15.7,2,269.97,0.0145647
0.53,2,69.98,0.04546635
14.43,2,233.97,0.1521658
3.6,4,324.95,0.0
5.43,2,297.97,0.0
13.2,2,79.98,0.0238152
9.5,2,668.88,0.2222222
12.87,3,53.97,0.0
2.13,2,71.09,0.0
5.07,2,164.96,0.09813115
0.8,3,60.58,0.0
0.53,2,151.98,0.0
6.8,3,83.97,0.0
5.87,2,25.98,0.0
5.77,2,34.96,0.21431975
1.67,2,519.98,0.0
15.57,2,85.13,0.0
9.97,2,61.48,0.0
6.43,2,22.08,0.0
0.23,2,59.98,0.0476342
8.1,2,73.53,0.0
7.4,2,239.98,0.0
13.4,2,25.98,0.0
6.77,2,71.39,0.0
6.17,3,99.46,0.0
5.73,2,19.98,0.0
0.03,2,23.98,0.37486595
8.03,2,239.98,0.0
9.13,2,53.98,0.02381795
2.43,2,36.4,0.0
4.9,2,299.98,0.0454573
4.67,2,63.97,0.0
11.1,2,37.23,0.0
6.2,2,303.97,0.06614455
13.63,2,74.62,0.0
8.93,2,41.94,0.14637715
8.0,2,322.05,0.0
3.37,2,259.98,0.03571685
0.17,3,245.73,0.0
5.77,2,176.74,0.02382635
1.33,2,243.97,0.0
3.77,2,131.98,0.0
9.93,2,85.97,0.0238152
12.83,3,143.96,0.0
0.03,2,42.6,0.0
15.87,2,55.98,0.0
10.83,2,33.02,0.0
11.17,2,25.98,0.04548635
6.4,2,289.98,0.0
5.5,3,59.97,0.1599395
4.77,2,79.98,0.07378155
3.63,2,155.97,0.0
13.43,2,43.03,0.0
1.97,4,580.57,0.0
11.8,2,80.88,0.0
5.3,2,327.96,0.0
11.67,2,45.98,0.0
6.93,2,243.09,0.0
6.23,2,249.98,0.0
6.4,2,289.98,0.0
1.67,3,83.3,0.0
13.7,3,228.38,0.0
14.0,2,181.98,0.0
12.23,2,126.97,0.0
10.13,2,39.98,0.0
9.33,2,32.98,0.0
13.53,2,36.0,0.0
0.53,4,56.96,0.0454821
3.6,4,84.36,0.0670766
7.6,3,38.31,0.0
4.2,2,67.98,0.0
15.53,2,114.12,0.0
3.63,3,309.97,0.0
2.53,2,64.98,0.0
3.37,5,2100.0,0.0
11.7,2,45.66,0.0
15.4,2,59.98,0.0
8.97,4,352.96,0.0
9.77,2,39.98,0.0
3.27,2,80.49,0.0
8.0,2,137.58,0.0
6.7,3,130.98,0.0
2.7,5,404.93,0.1
9.97,2,62.87,0.0
2.53,2,36.56,0.0
4.33,2,47.86,0.0
5.1,2,66.88,0.0
11.57,2,49.98,0.0
6.1,2,123.17,0.0
6.93,5,133.73,0.0
13.3,2,181.96,0.0
1.93,4,124.94,0.0
14.63,2,51.54,0.0
7.1,6,877.34,0.04605065
5.5,3,76.99,0.0
2.73,3,212.73,0.0
8.27,2,25.98,0.0
16.1,2,56.87,0.0
4.6,2,429.97,0.31522095
11.93,2,79.86,0.0
16.13,2,92.9,0.0
10.2,2,305.96,0.0
2.03,2,119.98,0.0
13.9,2,76.76,0.0
0.17,2,164.98,0.03030485
5.83,2,247.96,0.0
15.8,3,110.5,0.0
4.67,2,149.98,0.0
5.43,5,539.9,0.1022687
6.33,2,30.07,0.0
6.13,2,107.98,0.0
5.4,2,178.41,0.0
4.8,2,1365.66,0.30518185
5.13,3,509.94,0.04167013333
15.1,2,61.78,0.0
2.67,2,210.72,0.0
2.3,3,172.2,0.0
0.1,2,73.94,0.0
15.8,2,77.78,0.0
5.13,2,629.95,0.3333393
13.33,2,265.94,0.0407589
0.33,2,114.94,0.0
11.13,2,121.24,0.0
5.63,2,65.98,0.0
14.5,2,76.04,0.0
2.63,2,28.97,0.0
11.67,2,167.85,0.0
14.07,3,101.97,0.0
15.97,2,19.61,0.0
7.37,2,84.92,0.0
2.27,2,104.18,0.0
1.93,6,216.94,0.0
13.77,2,165.63,0.0
0.43,3,85.67,0.0
14.5,2,25.98,0.0
6.63,2,53.97,0.0
5.63,3,108.63,0.0
10.3,2,56.82,0.0
6.73,2,92.61,0.0
10.13,2,68.4,0.0
5.0,4,449.78,0.0
2.8,2,43.94,0.0
16.57,2,69.58,0.0
15.93,2,27.97,0.0
5.8,3,148.84,0.0
5.8,4,188.99,0.0
2.43,3,180.78,0.0
5.3,2,49.76,0.0
5.43,4,109.13,0.0
6.87,2,279.96,0.1250156
0.83,3,279.98,0.0625039
15.77,2,52.87,0.0
15.77,2,46.69,0.0
6.03,3,509.33,0.0
15.97,2,207.92,0.0
10.33,3,75.76,0.0
11.77,2,45.66,0.0
11.87,2,42.98,0.0
3.63,2,119.98,0.0
8.43,2,24.07,0.0
16.07,2,60.52,0.0
15.87,2,12.98,0.0
1.9,2,104.96,0.0
4.43,2,149.98,0.0
6.73,2,269.99,0.0
7.8,2,176.99,0.0
11.13,3,1221.74,0.0069459
6.87,2,212.2,0.0
2.7,2,68.27,0.0
9.13,2,94.17,0.0
16.9,2,91.4,0.0
3.6,2,167.93,0.0
8.13,2,159.87,0.0
0.33,9,365.57,0.0
0.27,4,233.82,0.0
2.23,2,294.97,0.0
1.67,4,163.04,0.0
6.87,2,364.89,0.0
8.27,2,101.55,0.0
13.67,2,65.98,0.0
9.23,5,125.67,0.0
7.23,2,146.29,0.0
3.73,2,189.99,0.0
11.5,4,75.04,0.0
7.03,2,41.98,0.0
9.63,4,212.36,0.0
2.33,2,30.98,0.0
0.0,17,2196.46,0.0
2.33,2,33.08,0.0
14.07,3,132.16,0.0
6.3,2,189.97,0.16782835
1.93,2,51.99,0.0
0.27,3,139.36,0.0
7.1,4,31.87,0.0
0.53,2,27.48,0.0
10.8,3,167.91,0.0
3.13,2,125.86,0.16274435
13.9,2,11.98,0.0
8.53,2,73.98,0.0
4.97,2,5.87,0.0
8.97,4,122.94,0.099887775
4.8,2,59.96,0.0
15.13,2,31.8,0.0
9.3,2,11.38,0.0
11.47,2,60.19,0.0
4.7,2,124.87,0.0
2.13,2,20.64,0.0
11.43,2,67.04,0.0
6.47,2,86.98,0.0
8.83,3,89.97,0.0
6.47,3,181.2,0.0
0.33,3,884.91,0.0
0.47,2,218.79,0.0
2.17,2,188.45,0.0
1.87,2,69.57,0.0
14.33,3,134.49,0.0
4.13,2,159.8,0.1121657
3.33,2,209.98,0.1250104
5.4,3,411.95,0.16666666667000002
1.47,2,594.98,0.03787995
4.57,2,209.98,0.0869244
5.33,2,599.97,0.11944025
4.1,3,219.97,0.25
1.17,2,107.97,0.0234776
4.9,2,489.96,0.3333393
0.43,4,130.87,0.0
13.9,3,404.47,0.0
7.1,3,120.92,0.0
5.5,5,182.85,0.0
3.83,2,60.15,0.0
1.57,3,80.92,0.0
5.73,3,205.9,0.2380189
1.83,2,54.68,0.0
3.07,3,279.97,0.0967836
6.13,2,31.48,0.0
6.33,2,96.16,0.06496985
5.3,3,465.81,0.0
14.5,2,51.38,0.0
14.53,2,47.98,0.0
0.3,2,15.28,0.0
7.63,4,170.99,0.0
1.07,2,319.97,0.07963445
10.07,2,21.97,0.0
4.83,2,159.99,0.0
5.67,2,116.9,0.0
4.8,2,136.98,0.25
1.07,2,249.96,0.0
7.03,2,168.93,0.0
7.3,2,74.96,0.4639039
6.8,2,59.66,0.0
8.53,2,106.47,0.0
0.7,2,149.96,0.1078316
0.23,2,130.21,0.0
5.83,2,85.23,0.0
11.07,2,251.98,0.0
9.03,2,63.57,0.0
12.5,2,123.25,0.0
11.13,2,28.52,0.0
9.33,2,88.86,0.0
7.03,3,219.75,0.0
0.07,2,154.97,0.0
12.8,2,63.07,0.0
2.9,2,304.97,0.25
15.17,2,25.6,0.0
4.3,3,149.98,0.1176609
11.57,3,50.94,0.0
0.73,3,29.52,0.0
11.7,5,144.6,0.0
4.47,3,564.96,0.19333546666999998
4.7,2,49.36,0.0
16.53,2,53.0,0.0
15.9,5,69.95,0.0
2.9,5,213.53,0.0
9.0,2,43.98,0.0
4.43,2,64.97,0.0
5.23,2,408.97,0.0
14.6,2,51.95,0.0
1.7,2,98.96,0.18980135
9.33,2,57.99,0.0
4.53,2,159.99,0.0
5.0,2,479.97,0.0294135
7.6,2,40.98,0.0
12.8,2,10.08,0.0
3.73,3,459.94,0.24167513333
1.0,2,118.97,0.0
16.93,2,102.68,0.0
2.0,2,69.98,0.0652336
0.83,2,42.97,0.0
0.23,2,80.58,0.0
2.67,2,124.97,0.0454589
16.43,2,164.06,0.0
10.97,2,55.98,0.0
5.1,2,59.98,0.0454752
5.87,3,413.95,0.0
4.57,2,149.99,0.0
0.8,2,938.09,0.0
0.47,4,247.96,0.0
3.77,2,115.98,0.0
5.97,2,322.15,0.0
9.93,2,109.98,0.0201379
6.3,2,132.78,0.0
14.73,2,84.78,0.0
14.03,2,44.03,0.0
3.47,2,50.72,0.0
10.93,2,81.97,0.0
13.87,2,373.96,0.0
8.4,2,69.98,0.0
6.23,2,13.77,0.0
13.93,2,26.47,0.0
5.67,2,103.96,0.0
10.47,2,179.98,0.0
2.1,2,82.27,0.0
6.37,2,289.98,0.0
4.43,2,261.97,0.03521625
0.6,3,43.47,0.0
7.1,2,142.98,0.25
1.93,3,47.97,0.0
0.43,2,24.98,0.0
13.0,2,181.02,0.01124015
12.97,3,218.97,0.0719017
0.37,2,27.48,0.06512605
0.03,2,99.98,0.02381235
6.43,2,279.98,0.0
3.2,2,33.54,0.0
4.93,4,120.74,0.0
4.77,2,43.98,0.0
1.07,3,179.96,0.0
0.9,2,419.96,0.231795
2.77,2,44.32,0.0
15.4,2,179.98,0.0
11.6,2,395.98,0.04545455
6.2,2,61.98,0.0
1.4,2,9.99,0.0
16.97,2,35.57,0.0
4.07,2,299.98,0.0
1.03,2,53.98,0.0
2.3,2,25.98,0.0
4.7,2,28.58,0.0
12.87,2,63.98,0.0
1.7,3,82.87,0.0737619
3.9,2,191.97,0.0
16.43,2,85.38,0.05659465
6.2,2,399.97,0.0
3.8,3,2078.13,0.0
8.97,4,322.78,0.0
8.67,2,46.27,0.0
10.0,3,41.97,0.0
0.73,2,92.53,0.132797
11.0,2,58.09,0.0
3.47,2,219.98,0.1423754
6.1,2,295.86,0.01035195
5.47,2,59.98,0.0
8.13,2,61.4,0.0
9.03,4,88.96,0.0
2.37,2,130.22,0.0
0.83,3,123.57,0.0
15.9,5,703.45,0.0
12.63,2,56.34,0.0
10.07,2,91.95,0.0
2.0,2,39.78,0.0454753
5.6,3,78.96,0.0
3.9,3,403.96,0.02164783333
3.13,3,61.97,0.0
2.03,2,129.98,0.0
1.7,2,79.3,0.0
0.03,4,247.94,0.01190665
1.13,2,399.98,0.0500025
4.57,2,276.99,0.0
9.8,2,46.19,0.0
6.7,2,279.98,0.0
7.0,2,36.94,0.06524105
13.27,2,66.02,0.0
1.27,2,559.98,0.03333445
6.17,2,56.06,0.0
16.83,2,159.98,0.0
7.33,2,159.98,0.0
0.5,2,217.5,0.0
12.3,3,72.97,0.0
1.47,2,47.97,0.0
4.5,2,302.87,0.0632962
9.63,2,144.98,0.0
10.4,2,33.98,0.0
1.4,3,146.94,0.0269656
1.8,2,55.95,0.0
5.6,2,40.16,0.0392344
2.33,2,44.98,0.11071735
9.37,2,69.98,0.0
7.73,2,293.97,0.0
3.97,4,179.46,0.0
6.3,2,76.88,0.0238147
6.17,2,43.91,0.0
1.07,2,65.7,0.0
15.5,2,18.42,0.0
4.1,2,273.97,0.0
1.67,2,45.25,0.0
9.13,2,56.96,0.0
5.83,2,111.94,0.1005045
6.93,3,237.92,0.07150343332999999
3.27,4,664.96,0.1673122
4.37,2,1639.97,0.25
14.7,3,109.88,0.0
1.07,2,135.98,0.0454606
3.97,2,429.97,0.0
1.97,3,50.97,0.0
0.03,2,38.99,0.0
6.83,2,1598.0,0.0
2.37,2,66.98,0.0
10.27,2,40.98,0.0
0.0,3,596.95,0.1597997
0.47,4,75.95,0.0
7.5,3,94.38,0.18308503333
9.33,2,37.54,0.0
1.97,2,22.39,0.0
2.23,2,27.53,0.0
11.23,2,105.75,0.0
3.07,4,66.5,0.0
4.03,2,118.96,0.0
0.1,2,33.98,0.0
2.57,2,324.97,0.25
8.63,2,759.97,0.0
14.87,2,130.92,0.0
2.6,2,429.95,0.0
5.17,2,242.0,0.0
11.5,2,61.67,0.0
2.8,2,34.98,0.0
0.7,2,41.98,0.0
5.63,2,289.95,0.0
16.77,2,59.38,0.0
6.27,2,206.5,0.0
0.5,5,117.94,0.0
9.07,2,837.95,0.023811
5.77,3,44.97,0.5
4.57,2,259.98,0.03571685
0.23,2,256.75,0.0
10.53,2,163.97,0.0
9.33,2,49.39,0.0
3.93,2,69.99,0.2857434
16.77,2,58.97,0.0
13.53,2,48.97,0.0
4.97,2,349.97,0.2934622
8.9,2,85.98,0.0
2.7,3,399.95,0.0
4.33,2,209.98,0.1250104
5.07,2,81.55,0.0
3.83,3,95.33,0.0
8.23,2,37.97,0.0
16.43,3,32.36,0.0
7.97,2,48.87,0.0
15.5,3,135.5,0.0
2.17,2,49.98,0.0
6.3,2,739.94,0.06363305
3.13,3,168.5,0.0032986666700000004
9.27,2,86.47,0.0
0.77,3,132.8,0.0
15.4,3,52.46,0.0
6.2,2,116.9,0.0
10.1,2,85.29,0.0
1.0,2,51.98,0.0
5.77,2,27.98,0.5
3.43,2,159.98,0.0
2.43,2,279.0,0.0
8.1,2,25.9,0.0
3.17,2,119.98,0.0
7.33,2,56.59,0.0
15.77,3,157.08,0.0
8.37,2,334.47,0.0
16.7,2,74.93,0.0
0.53,2,273.97,0.09914285
7.27,2,41.98,0.0
6.03,2,259.97,0.0
2.6,2,33.98,0.0
0.27,2,139.53,0.0
7.63,2,39.98,0.0
7.6,3,65.76,0.0
6.67,2,267.9,0.0
9.2,2,43.98,0.0
